report_id,source,text,hazard_assessment,lsr_rule,control_status,severity,is_sif_precursor,notes,rubric_version,annotator
109,synthetic,"During the day shift on Rig 4 a contractor was working on the access ladder when he ignored the mandatory helmet requirement and walked around without a hard hat. He nearly fell off the ladder when a loose bolt on the handrail slipped, but the fall was averted because the guardrail was still in place. The incident was logged as a near-miss.",yes,work_at_height,failed,3,FALSE,,2.1,akanksha
161,osha,"An employee and a co-worker were working to pack up pallets on pallet banding equipment. The co-worker was holding the strap as the employee was utilizing a clamp. The employee's right thumb was caught in a pinch point on the clamp, resulting in amputation.",yes,line_of_fire,failed,4,TRUE,,2.1,akanksha
97,synthetic,"During the day shift at Refinery B, a company employee was walking near the storage tank area when they noticed a faint hiss of gas. They immediately shut off the valve, but the safety barrier was partially missing, so a small burst of vapor drifted towards the exit corridor, making it a close call. The employee reported the incident, and the gas was vented safely, but the barrier issue was logged for repair.",yes,energy_isolation,absent,5,TRUE,,2.1,akanksha
123,synthetic,"During the day shift at Refinery B, a contractor was checking the vent system on the eastern flue stack when a small gas leak was detected by the handheld detector. The contractor immediately shut off the valve, but the burst pipe had already released a cloud of flammable gas that drifted into the adjacent storage area. Thankfully, no ignition source was present and the leak was contained before it could ignite, but the incident highlighted a missing safety barrier around the vent line.",yes,energy_isolation,absent,5,TRUE,,2.1,akanksha
21,synthetic,"During the day shift on Rig 4 a contractor was operating a portable drilling rig when the safety guard on the drill bit fell off; the contractor didn’t notice and the bit slipped, scraping the floor and creating a large splintered steel spill that almost got stepped on by a nearby crew member. The contractor stopped the rig immediately and called for a safety check, but the guard was not reinstalled until the end of the shift.",yes,line_of_fire,failed,3,FALSE,,2.1,akanksha
22,synthetic,"At Drilling Unit F, during the night shift, a contractor was operating the hydraulic jack to lift a drill string section when the locking pin failed to engage. The jack slipped, dropping the weight onto the adjacent pipe ladder and shattering it. The contractor escaped with a minor bruised arm, but the incident highlighted a missing safety guard on the jack’s pivot.",yes,lifting,failed,5,TRUE,,2.1,akanksha
44,synthetic,"While working the day shift at Drilling Unit F, a contractor tripped over a loose cable that had come out of the maintenance belt. The cable was lying across the walk‑way and the contractor slipped, but only bruised his knee and had to step out for a quick check. The area had no safety barrier or warning flag, so the risk of a serious fall was high.",no,none,,2,FALSE,,2.1,akanksha
61,synthetic,"Night shift at Terminal C, a contractor was performing routine maintenance on a storage tank. He had left the isolation valves open, thinking they were already closed from a previous check. While moving the valve handle, the contractor got a sudden jolt and a burst of steam hit him, scalding his forearm. The valve lockout tag was missing, so the energy isolation failed and caused the minor burn.",yes,energy isolation,absent,5,TRUE,,2.1,akanksha
127,synthetic,"During the day shift on Rig 4, a contractor was using the hydraulic lift to reposition a drill string when the lift’s emergency stop lever failed to engage. The hydraulic pump continued to operate, and the lift began to move upward unexpectedly, narrowly missing a nearby support beam. The contractor stopped immediately and reported the incident to the shift supervisor.",yes,lifting,failed,5,TRUE,,2.1,akanksha
68,synthetic,"During the day shift at Refinery B a contractor was attempting to enter a maintenance hatch for a cooling pipe. He started the entry but noticed that the ventilation fan was off, so he stopped and called for a technician to start it. The contractor’s safety harness was already attached, but the backstop bar that normally blocks the hatch was missing, so he had to improvise with a rope. Once the fan was started he was able to complete the inspection without incident.",yes,confined space,absent,3,FALSE,,2.1,akanksha
143,synthetic,"During the day shift at Terminal C, a company employee climbed into a storage tank to perform routine inspection. The entry hatch seal had been left loose, and when the employee opened the hatch, a small pocket of low-oxygen air was released, causing him to feel light‑headed. He quickly backed out, and the safety team checked the hatch before allowing anyone else to enter.",yes,confined space,failed,5,TRUE,,2.1,akanksha
173,osha,"An employee was running an edger. While pushing a log through the edger, the log kicked back, striking the employee in the stomach. The employee sustained a cut to his stomach.",yes,line_of_fire,unclear,4,TRUE,,2.1,akanksha
31,synthetic,"Night shift at Pipeline Yard D, a contractor was moving a 30‑inch pipe segment without his hard hat and steel‑toed boots. He stepped onto a small pile‑up of gravel, and a heavy clamp slipped off the pipe, striking his left leg. The impact ripped through the leather of his knee pad, but no serious injury was reported because he was wearing a full‑sleeve shirt. The incident highlighted a clear failure in PPE compliance.",yes,line_of_fire,absent,3,FALSE,,2.1,akanksha
70,synthetic,"During the day shift at Terminal C, a company employee tried to enter the storage tank through the hatch while the valve was still open. He noticed a faint smell of hydrocarbons but stopped and called for a check. The hatch lock was not engaged, so the employee was almost sucked into the tank before a colleague intervened.",yes,confined_space,failed,5,TRUE,,2.1,akanksha
96,synthetic,"At the Pipeline Yard D during the day shift, a contractor was walking down the access lane without his hard hat or high‑visibility vest. When he passed the gas line inspection point, a loose pipe cap fell and landed on the ground. The contractor quickly ducked to avoid injury, but the lack of PPE meant he could not see the falling debris and almost got hit. The incident was logged as a near miss.",yes,line_of_fire,unclear,5,TRUE,,2.1,akanksha
105,synthetic,"At Drilling Unit F on the day shift, a contractor was lowering a tool ladder from the platform when the guard rail at the top edge failed to hold. The ladder slipped, and the contractor nearly fell into the wellhead area; the fall was stopped by a nearby safety net but the contractor landed on his knee and had a minor sprain. The guard rail was found to be loose and had to be reinstalled before work could resume.",yes,work_at_height,failed,5,TRUE,,2.1,akanksha
113,synthetic,"During the day shift at Refinery B, a company employee entered a vent stack for maintenance but the access hatch was stuck and did not seal properly. While inside, the hatch slid off, dropping the worker about two feet onto the steel floor, but he was able to recover quickly and report the incident. The missing latch on the hatch created an immediate confined space hazard that could have trapped him if the hatch had fully collapsed.",yes,confined_space,failed,5,TRUE,,2.1,akanksha
